Date;P1;P3;P5;P6;P7;P9;P10;P12;P13
2016-10-28;-8.480208333333334;NaN;NaN;NaN;NaN;NaN;-15.9621875;NaN;NaN
2016-10-29;-8.498541666666666;NaN;NaN;NaN;NaN;NaN;-15.9671875;NaN;NaN
2016-10-30;-8.518260869565218;NaN;NaN;NaN;NaN;NaN;-15.974260869565217;NaN;NaN
2016-10-31;-8.54375;NaN;NaN;NaN;NaN;NaN;-15.989583333333334;NaN;NaN
2016-11-01;-8.553958333333334;NaN;NaN;NaN;NaN;NaN;-15.988333333333333;NaN;NaN
2016-11-02;-8.565833333333334;NaN;NaN;NaN;NaN;NaN;-15.988229166666667;NaN;NaN
2016-11-03;-8.58125;NaN;NaN;NaN;NaN;NaN;-15.992083333333333;NaN;NaN
2016-11-04;-8.593958333333333;NaN;NaN;NaN;NaN;NaN;-15.994916666666667;NaN;NaN
2016-11-05;-8.609166666666667;NaN;NaN;NaN;NaN;NaN;-15.999416666666667;NaN;NaN
2016-11-06;-8.624583333333334;NaN;NaN;NaN;NaN;NaN;-16.006666666666668;NaN;NaN
2016-11-07;-8.639375000000001;NaN;NaN;NaN;NaN;NaN;-16.009541666666667;NaN;NaN
2016-11-08;-8.658541666666666;NaN;NaN;NaN;NaN;NaN;-16.019145833333333;NaN;NaN
2016-11-09;-8.66875;-26.12;-35.32;-36.46;-9.47;-15.31;-16.021333333333335;-12.4;-11.21
2016-11-10;-8.680833333333332;NaN;NaN;NaN;NaN;NaN;-16.026645833333333;NaN;NaN
2016-11-11;-8.696458333333332;NaN;NaN;NaN;NaN;NaN;-16.031958333333332;NaN;NaN
2016-11-12;-8.710416666666667;NaN;NaN;NaN;NaN;NaN;-16.038479166666665;NaN;NaN
2016-11-13;-8.727291666666668;NaN;NaN;NaN;NaN;NaN;-16.046;NaN;NaN
2016-11-14;-8.741458333333334;NaN;NaN;NaN;NaN;NaN;-16.049770833333334;NaN;NaN
2016-11-15;-8.7560416666666665;NaN;NaN;NaN;NaN;NaN;-16.0533125;NaN;NaN
2016-11-16;-8.7675;NaN;NaN;NaN;NaN;NaN;-16.057729166666668;NaN;NaN
2016-11-17;-8.78375;NaN;NaN;NaN;NaN;NaN;-16.0641875;NaN;NaN
2016-11-18;-8.795208333333333;NaN;NaN;NaN;NaN;NaN;-16.066229166666666;NaN;NaN
2016-11-19;-8.807083333333335;NaN;NaN;NaN;NaN;NaN;-16.068895833333332;NaN;NaN
2016-11-20;-8.82375;NaN;NaN;NaN;NaN;NaN;-16.076916666666666;NaN;NaN
2016-11-21;-8.838541666666666;NaN;NaN;NaN;NaN;NaN;-16.079041666666665;NaN;NaN
2016-11-22;-8.8497916666666665;NaN;NaN;NaN;NaN;NaN;-16.082895833333332;NaN;NaN
2016-11-23;-8.863333333333333;NaN;NaN;NaN;NaN;NaN;-16.08770833333333;NaN;NaN
2016-11-24;-8.875416666666666;NaN;NaN;NaN;NaN;NaN;-16.0925625;NaN;NaN
2016-11-25;-8.885208333333333;NaN;NaN;NaN;NaN;NaN;-16.095083333333335;NaN;NaN
2016-11-26;-8.901250000000001;NaN;NaN;NaN;NaN;NaN;-16.1043125;NaN;NaN
2016-11-27;-8.910625;NaN;NaN;NaN;NaN;NaN;-16.1073125;NaN;NaN
2016-11-28;-8.918125;NaN;NaN;NaN;NaN;NaN;-16.108854166666667;NaN;NaN
2016-11-29;-8.9314583333333335;NaN;NaN;NaN;NaN;NaN;-16.117625;NaN;NaN
2016-11-30;-8.945416666666667;NaN;NaN;NaN;NaN;NaN;-16.122708333333332;NaN;NaN
2016-12-01;-8.951666666666666;-26.15;-35.32;-36.53;-9.78;-15.4;-16.121958333333332;-12.57;-11.44
2016-12-02;-8.965;NaN;NaN;NaN;NaN;NaN;-16.130208333333332;NaN;NaN
2016-12-03;-8.975625;NaN;NaN;NaN;NaN;NaN;-16.139020833333333;NaN;NaN
2016-12-04;-8.984375;NaN;NaN;NaN;NaN;NaN;-16.141916666666667;NaN;NaN
2016-12-05;-8.99875;NaN;NaN;NaN;NaN;NaN;-16.144666666666666;NaN;NaN
2016-12-06;-9.008958333333332;NaN;NaN;NaN;NaN;NaN;-16.146520833333334;NaN;NaN
2016-12-07;-9.017291666666667;NaN;NaN;NaN;NaN;NaN;-16.1500625;NaN;NaN
2016-12-08;-9.026458333333332;NaN;NaN;NaN;NaN;NaN;-16.155041666666666;NaN;NaN
2016-12-09;-9.033541666666666;NaN;NaN;NaN;NaN;NaN;-16.154541666666667;NaN;NaN
2016-12-10;-9.044791666666667;NaN;NaN;NaN;NaN;NaN;-16.160125;NaN;NaN
2016-12-11;-9.05111111111111;NaN;NaN;NaN;NaN;NaN;-16.160395833333332;NaN;NaN
2016-12-12;NaN;NaN;NaN;NaN;NaN;NaN;-16.164791666666666;NaN;NaN
2016-12-13;NaN;NaN;NaN;NaN;NaN;NaN;-16.182416666666665;NaN;NaN
2016-12-14;NaN;NaN;NaN;NaN;NaN;NaN;-16.19175;NaN;NaN
2016-12-15;NaN;NaN;NaN;NaN;NaN;NaN;-16.19408333333333;NaN;NaN
2016-12-16;NaN;NaN;NaN;NaN;NaN;NaN;-16.200270833333335;NaN;NaN
2016-12-17;NaN;NaN;NaN;NaN;NaN;NaN;-16.2025;NaN;NaN
2016-12-18;NaN;NaN;NaN;NaN;NaN;NaN;-16.205229166666665;NaN;NaN
2016-12-19;NaN;NaN;NaN;NaN;NaN;NaN;-16.207666666666668;NaN;NaN
2016-12-20;NaN;NaN;NaN;NaN;NaN;NaN;-16.21525;NaN;NaN
2016-12-21;NaN;NaN;NaN;NaN;NaN;NaN;-16.21775;NaN;NaN
2016-12-22;NaN;NaN;NaN;NaN;NaN;NaN;-16.2195;NaN;NaN
2016-12-23;NaN;NaN;NaN;NaN;NaN;NaN;-16.218645833333333;NaN;NaN
2016-12-24;NaN;NaN;NaN;NaN;NaN;NaN;-16.22225;NaN;NaN
2016-12-25;NaN;NaN;NaN;NaN;NaN;NaN;-16.232125;NaN;NaN
2016-12-26;NaN;NaN;NaN;NaN;NaN;NaN;-16.234458333333333;NaN;NaN
2016-12-27;NaN;NaN;NaN;NaN;NaN;NaN;-16.239125;NaN;NaN
2016-12-28;NaN;NaN;NaN;NaN;NaN;NaN;-16.249645833333332;NaN;NaN
2016-12-29;NaN;NaN;NaN;NaN;NaN;NaN;-16.252125;NaN;NaN
2016-12-30;NaN;NaN;NaN;NaN;NaN;NaN;-16.255354166666667;NaN;NaN
2016-12-31;NaN;NaN;NaN;NaN;NaN;NaN;-16.258166666666668;NaN;NaN
2017-01-01;NaN;NaN;NaN;NaN;NaN;NaN;-16.2589375;NaN;NaN
2017-01-02;NaN;NaN;NaN;NaN;NaN;NaN;-16.266125;NaN;NaN
2017-01-03;NaN;NaN;NaN;NaN;NaN;NaN;-16.270625;NaN;NaN
2017-01-04;NaN;NaN;NaN;NaN;NaN;NaN;-16.2736875;NaN;NaN
2017-01-05;NaN;-26.2;-35.4;-36.67;-10.12;-15.57;-16.25904166666667;-12.93;-11.75
2017-01-06;NaN;NaN;NaN;NaN;NaN;NaN;-16.255458333333333;NaN;NaN
2017-01-07;NaN;NaN;NaN;NaN;NaN;NaN;-16.262708333333332;NaN;NaN
2017-01-08;NaN;NaN;NaN;NaN;NaN;NaN;-16.267729166666665;NaN;NaN
2017-01-09;NaN;NaN;NaN;NaN;NaN;NaN;-16.272166666666667;NaN;NaN
2017-01-10;NaN;NaN;NaN;NaN;NaN;NaN;-16.278291666666668;NaN;NaN
2017-01-11;NaN;NaN;NaN;NaN;NaN;NaN;-16.283416666666668;NaN;NaN
2017-01-12;NaN;NaN;NaN;NaN;NaN;NaN;-16.2844375;NaN;NaN
2017-01-13;NaN;NaN;NaN;NaN;NaN;NaN;-16.2899375;NaN;NaN
2017-01-14;NaN;NaN;NaN;NaN;NaN;NaN;-16.2995625;NaN;NaN
2017-01-15;NaN;NaN;NaN;NaN;NaN;NaN;-16.3064375;NaN;NaN
2017-01-16;NaN;NaN;NaN;NaN;NaN;NaN;-16.3090625;NaN;NaN
2017-01-17;NaN;NaN;NaN;NaN;NaN;NaN;-16.311145833333335;NaN;NaN
2017-01-18;NaN;NaN;NaN;NaN;NaN;NaN;-16.315166666666666;NaN;NaN
2017-01-19;NaN;NaN;NaN;NaN;NaN;NaN;-16.321604166666667;NaN;NaN
2017-01-20;NaN;NaN;NaN;NaN;NaN;NaN;-16.325270833333335;NaN;NaN
2017-01-21;NaN;NaN;NaN;NaN;NaN;NaN;-16.336624999999998;NaN;NaN
2017-01-22;NaN;NaN;NaN;NaN;NaN;NaN;-16.3385;NaN;NaN
2017-01-23;NaN;NaN;NaN;NaN;NaN;NaN;-16.336270833333334;NaN;NaN
2017-01-24;NaN;NaN;NaN;NaN;NaN;NaN;-16.340895833333335;NaN;NaN
2017-01-25;NaN;NaN;NaN;NaN;NaN;NaN;-16.347895833333332;NaN;NaN
2017-01-26;NaN;NaN;NaN;NaN;NaN;NaN;-16.357083333333332;NaN;NaN
2017-01-27;NaN;NaN;NaN;NaN;NaN;NaN;-16.364833333333333;NaN;NaN
2017-01-28;NaN;-26.26;NaN;NaN;NaN;NaN;-16.367125;NaN;NaN
2017-01-29;NaN;NaN;NaN;NaN;NaN;NaN;-16.371604166666668;NaN;NaN
2017-01-30;NaN;NaN;NaN;NaN;NaN;NaN;-16.3644375;NaN;NaN
2017-01-31;-9.63;-26.26;-35.45;-36.69;-10.46;-15.64;-16.362666666666666;-13.14;-11.89
2017-02-01;-9.629375;NaN;NaN;NaN;NaN;NaN;-16.3740625;NaN;NaN
2017-02-02;-9.642708333333333;NaN;NaN;NaN;NaN;NaN;-16.379625;NaN;NaN
2017-02-03;-9.6425;NaN;NaN;NaN;NaN;NaN;-16.382354166666666;NaN;NaN
2017-02-04;-9.629791666666668;NaN;NaN;NaN;NaN;NaN;-16.3853125;NaN;NaN
2017-02-05;-9.627708333333333;NaN;NaN;NaN;NaN;NaN;-16.389166666666668;NaN;NaN
2017-02-06;-9.629166666666666;NaN;NaN;NaN;NaN;NaN;-16.393333333333334;NaN;NaN
2017-02-07;-9.625625;NaN;NaN;NaN;NaN;NaN;-16.397333333333332;NaN;NaN
2017-02-08;-9.630833333333333;NaN;NaN;NaN;NaN;NaN;-16.403708333333334;NaN;NaN
2017-02-09;-9.626041666666667;NaN;NaN;NaN;NaN;NaN;-16.407208333333333;NaN;NaN
2017-02-10;-9.616249999999999;NaN;NaN;NaN;NaN;NaN;-16.4095;NaN;NaN
2017-02-11;-9.62375;NaN;NaN;NaN;NaN;NaN;-16.416895833333335;NaN;NaN
2017-02-12;-9.633541666666666;NaN;NaN;NaN;NaN;NaN;-16.422479166666665;NaN;NaN
2017-02-13;-9.648125;NaN;NaN;NaN;NaN;NaN;-16.4318125;NaN;NaN
2017-02-14;-9.663958333333333;NaN;NaN;NaN;NaN;NaN;-16.44175;NaN;NaN
2017-02-15;-9.659375;NaN;NaN;NaN;NaN;NaN;-16.439416666666666;NaN;NaN
2017-02-16;-9.639791666666667;NaN;NaN;NaN;NaN;NaN;-16.437958333333334;NaN;NaN
2017-02-17;-9.633958333333334;NaN;NaN;NaN;NaN;NaN;-16.442229166666667;NaN;NaN
2017-02-18;-9.641666666666667;NaN;NaN;NaN;NaN;NaN;-16.4475625;NaN;NaN
2017-02-19;-9.635208333333333;NaN;NaN;NaN;NaN;NaN;-16.44804166666667;NaN;NaN
2017-02-20;-9.619375;NaN;NaN;NaN;NaN;NaN;-16.448125;NaN;NaN
2017-02-21;-9.612291666666666;NaN;NaN;NaN;NaN;NaN;-16.45210416666667;NaN;NaN
2017-02-22;-9.613333333333333;NaN;NaN;NaN;NaN;NaN;-16.457958333333334;NaN;NaN
2017-02-23;-9.620416666666667;NaN;NaN;NaN;NaN;NaN;-16.463791666666665;NaN;NaN
2017-02-24;-9.624791666666667;NaN;NaN;NaN;NaN;NaN;-16.4684375;NaN;NaN
2017-02-25;-9.624583333333334;NaN;NaN;NaN;NaN;NaN;-16.471333333333334;NaN;NaN
2017-02-26;-9.610416666666666;NaN;NaN;NaN;NaN;NaN;-16.4746875;NaN;NaN
2017-02-27;-9.616666666666667;NaN;NaN;NaN;NaN;NaN;-16.482583333333334;NaN;NaN
2017-02-28;-9.644583333333333;-26.4;-35.55;-36.8;-10.5;-15.78;-16.476666666666667;-13.4;-12.1
2017-03-01;-9.665208333333334;NaN;NaN;NaN;NaN;NaN;-16.50175;NaN;NaN
2017-03-02;-9.675625;NaN;NaN;NaN;NaN;NaN;-16.507104166666668;NaN;NaN
2017-03-03;-9.679583333333333;NaN;NaN;NaN;NaN;NaN;-16.510104166666668;NaN;NaN
2017-03-04;-9.678541666666666;NaN;NaN;NaN;NaN;NaN;-16.517875;NaN;NaN
2017-03-05;-9.686041666666666;NaN;NaN;NaN;NaN;NaN;-16.524166666666666;NaN;NaN
2017-03-06;-9.7025;NaN;NaN;NaN;NaN;NaN;-16.53375;NaN;NaN
2017-03-07;-9.707083333333333;NaN;NaN;NaN;NaN;NaN;-16.54104166666667;NaN;NaN
2017-03-08;-9.720833333333333;NaN;NaN;NaN;NaN;NaN;-16.544104166666667;NaN;NaN
2017-03-09;-9.715625000000001;NaN;NaN;NaN;NaN;NaN;-16.544541666666667;NaN;NaN
2017-03-10;-9.719583333333334;NaN;NaN;NaN;NaN;NaN;-16.549958333333333;NaN;NaN
2017-03-11;-9.723333333333334;NaN;NaN;NaN;NaN;NaN;-16.556145833333332;NaN;NaN
2017-03-12;-9.713125;NaN;NaN;NaN;NaN;NaN;-16.5584375;NaN;NaN
2017-03-13;-9.72;NaN;NaN;NaN;NaN;NaN;-16.562375;NaN;NaN
2017-03-14;-9.716041666666667;NaN;NaN;NaN;NaN;NaN;-16.567854166666667;NaN;NaN
2017-03-15;-9.713958333333334;NaN;NaN;NaN;NaN;NaN;-16.572416666666665;NaN;NaN
2017-03-16;-9.705208333333333;NaN;NaN;NaN;NaN;NaN;-16.573916666666666;NaN;NaN
2017-03-17;-9.702291666666667;NaN;NaN;NaN;NaN;NaN;-16.575229166666666;NaN;NaN
2017-03-18;-9.707083333333333;NaN;NaN;NaN;NaN;NaN;-16.58225;NaN;NaN
2017-03-19;-9.703958333333333;NaN;NaN;NaN;NaN;NaN;-16.58125;NaN;NaN
2017-03-20;-9.698958333333334;NaN;NaN;NaN;NaN;NaN;-16.585083333333333;NaN;NaN
2017-03-21;-9.705416666666666;NaN;NaN;NaN;NaN;NaN;-16.59425;NaN;NaN
2017-03-22;-9.711041666666667;NaN;NaN;NaN;NaN;NaN;-16.59197916666667;NaN;NaN
2017-03-23;-9.725625;-26.4;-35.61;-36.87;-10.57;-15.85;-16.593666666666667;-13.53;-12.24
2017-03-24;-9.730833333333333;NaN;NaN;NaN;NaN;NaN;-16.601541666666666;NaN;NaN
2017-03-25;-9.72875;NaN;NaN;NaN;NaN;NaN;-16.6038125;NaN;NaN
2017-03-26;-9.732800000000001;NaN;NaN;NaN;NaN;NaN;-16.60754;NaN;NaN
2017-03-27;-9.725208333333335;NaN;NaN;NaN;NaN;NaN;-16.6113125;NaN;NaN
2017-03-28;-9.721875;NaN;NaN;NaN;NaN;NaN;-16.61375;NaN;NaN
2017-03-29;-9.736458333333333;NaN;NaN;NaN;NaN;NaN;-16.617708333333333;NaN;NaN
2017-03-30;-9.735625;NaN;NaN;NaN;NaN;NaN;-16.621625;NaN;NaN
2017-03-31;-9.732916666666666;NaN;NaN;NaN;NaN;NaN;-16.627645833333332;NaN;NaN
2017-04-01;-9.730625;NaN;NaN;NaN;NaN;NaN;-16.626458333333332;NaN;NaN
2017-04-02;-9.72875;NaN;NaN;NaN;NaN;NaN;-16.628583333333335;NaN;NaN
2017-04-03;-9.726458333333333;NaN;NaN;NaN;NaN;NaN;-16.633645833333333;NaN;NaN
2017-04-04;-9.722083333333334;NaN;NaN;NaN;NaN;NaN;-16.6380625;NaN;NaN
2017-04-05;-9.72375;NaN;NaN;NaN;NaN;NaN;-16.64035416666667;NaN;NaN
2017-04-06;-9.72375;NaN;NaN;NaN;NaN;NaN;-16.642645833333333;NaN;NaN
2017-04-07;-9.726875;NaN;NaN;NaN;NaN;NaN;-16.648375;NaN;NaN
2017-04-08;-9.721458333333334;NaN;NaN;NaN;NaN;NaN;-16.651479166666668;NaN;NaN
2017-04-09;-9.7225;NaN;NaN;NaN;NaN;NaN;-16.655125;NaN;NaN
2017-04-10;-9.727500000000001;NaN;NaN;NaN;NaN;NaN;-16.657375;NaN;NaN
2017-04-11;-9.730416666666667;NaN;NaN;NaN;NaN;NaN;-16.66175;NaN;NaN
2017-04-12;-9.73;NaN;NaN;NaN;NaN;NaN;-16.66508333333333;NaN;NaN
2017-04-13;-9.720833333333333;NaN;NaN;NaN;NaN;NaN;-16.668229166666666;NaN;NaN
2017-04-14;-9.720208333333334;NaN;NaN;NaN;NaN;NaN;-16.670083333333334;NaN;NaN
2017-04-15;-9.724166666666667;NaN;NaN;NaN;NaN;NaN;-16.671125;NaN;NaN
2017-04-16;-9.731041666666668;NaN;NaN;NaN;NaN;NaN;-16.677125;NaN;NaN
2017-04-17;-9.732291666666667;NaN;NaN;NaN;NaN;NaN;-16.68102083333333;NaN;NaN
2017-04-18;-9.736458333333333;NaN;NaN;NaN;NaN;NaN;-16.683020833333334;NaN;NaN
2017-04-19;-9.7404166666666665;-26.43;-35.66;-36.91;-10.72;-15.93;-16.676541666666665;-13.67;-12.34
2017-04-20;-9.751875;NaN;NaN;NaN;NaN;NaN;-16.67825;NaN;NaN
2017-04-21;-9.750833333333333;NaN;NaN;NaN;NaN;NaN;-16.686104166666667;NaN;NaN
2017-04-22;-9.749791666666667;NaN;NaN;NaN;NaN;NaN;-16.68775;NaN;NaN
2017-04-23;-9.755833333333333;NaN;NaN;NaN;NaN;NaN;-16.6914375;NaN;NaN
2017-04-24;-9.756458333333333;NaN;NaN;NaN;NaN;NaN;-16.6945;NaN;NaN
2017-04-25;-9.762083333333333;NaN;NaN;NaN;NaN;NaN;-16.7005625;NaN;NaN
2017-04-26;-9.7625;NaN;NaN;NaN;NaN;NaN;-16.7023125;NaN;NaN
2017-04-27;-9.766666666666666;NaN;NaN;NaN;NaN;NaN;-16.7075625;NaN;NaN
2017-04-28;-9.768749999999999;NaN;NaN;NaN;NaN;NaN;-16.709833333333332;NaN;NaN
2017-04-29;-9.777083333333334;NaN;NaN;NaN;NaN;NaN;-16.716729166666667;NaN;NaN
2017-04-30;-9.782291666666666;NaN;NaN;NaN;NaN;NaN;-16.71825;NaN;NaN
2017-05-01;-9.792291666666667;NaN;NaN;NaN;NaN;NaN;-16.722333333333335;NaN;NaN
2017-05-02;-9.793125;NaN;NaN;NaN;NaN;NaN;-16.723833333333335;NaN;NaN
2017-05-03;-9.795208333333333;NaN;NaN;NaN;NaN;NaN;-16.728708333333334;NaN;NaN
2017-05-04;-9.798541666666667;NaN;NaN;NaN;NaN;NaN;-16.732833333333332;NaN;NaN
2017-05-05;-9.800625;NaN;NaN;NaN;NaN;NaN;-16.735270833333335;NaN;NaN
2017-05-06;-9.8064583333333335;NaN;NaN;NaN;NaN;NaN;-16.7393125;NaN;NaN
2017-05-07;-9.811875;NaN;NaN;NaN;NaN;NaN;-16.743020833333333;NaN;NaN
2017-05-08;-9.812083333333334;NaN;NaN;NaN;NaN;NaN;-16.743791666666667;NaN;NaN
2017-05-09;-9.806666666666667;NaN;NaN;NaN;NaN;NaN;-16.744625;NaN;NaN
2017-05-10;-9.805625000000001;NaN;NaN;NaN;NaN;NaN;-16.7485625;NaN;NaN
2017-05-11;-9.803541666666668;NaN;NaN;NaN;NaN;NaN;-16.750645833333333;NaN;NaN
2017-05-12;-9.800208333333334;NaN;NaN;NaN;NaN;NaN;-16.75027083333333;NaN;NaN
2017-05-13;-9.794166666666666;NaN;NaN;NaN;NaN;NaN;-16.7503125;NaN;NaN
2017-05-14;-9.791458333333333;NaN;NaN;NaN;NaN;NaN;-16.752958333333332;NaN;NaN
2017-05-15;-9.786458333333332;NaN;NaN;NaN;NaN;NaN;-16.7556875;NaN;NaN
2017-05-16;-9.78375;NaN;NaN;NaN;NaN;NaN;-16.755375;NaN;NaN
2017-05-17;-9.790208333333332;NaN;NaN;NaN;NaN;NaN;-16.760333333333335;NaN;NaN
2017-05-18;-9.784374999999999;NaN;NaN;NaN;NaN;NaN;-16.769604166666667;NaN;NaN
2017-05-19;-9.750833333333333;NaN;NaN;NaN;NaN;NaN;-16.767500000000002;NaN;NaN
2017-05-20;-9.637083333333333;NaN;NaN;NaN;NaN;NaN;-16.767645833333333;NaN;NaN
2017-05-21;-9.549583333333333;NaN;NaN;NaN;NaN;NaN;-16.77075;NaN;NaN
2017-05-22;-9.398958333333333;NaN;NaN;NaN;NaN;NaN;-16.775375;NaN;NaN
2017-05-23;-7.855;NaN;NaN;NaN;NaN;NaN;-16.7709375;NaN;NaN
2017-05-24;-6.687708333333333;NaN;NaN;NaN;NaN;NaN;-16.772895833333333;NaN;NaN
2017-05-25;-5.76875;-26.48;-35.74;-36.97;-8.44;-16.05;-16.773;-12.52;-12.39
2017-05-26;-5.656666666666667;NaN;NaN;NaN;NaN;NaN;-16.769520833333335;NaN;NaN
2017-05-27;-5.24375;NaN;NaN;NaN;NaN;NaN;-16.7776875;NaN;NaN
2017-05-28;-5.039375;NaN;NaN;NaN;NaN;NaN;-16.77525;NaN;NaN
2017-05-29;-4.6883333333333335;NaN;NaN;NaN;NaN;NaN;-16.774583333333332;NaN;NaN
2017-05-30;-4.454375;NaN;NaN;NaN;NaN;NaN;-16.7735625;NaN;NaN
2017-05-31;-4.311041666666666;NaN;NaN;NaN;NaN;NaN;-16.773916666666665;NaN;NaN
2017-06-01;-4.23625;NaN;NaN;NaN;NaN;NaN;-16.772270833333334;NaN;NaN
2017-06-02;-4.1937500000000005;NaN;NaN;NaN;NaN;NaN;-16.773645833333333;NaN;NaN
2017-06-03;-4.193125;NaN;NaN;NaN;NaN;NaN;-16.776958333333333;NaN;NaN
2017-06-04;-4.2179166666666665;NaN;NaN;NaN;NaN;NaN;-16.777375;NaN;NaN
2017-06-05;-4.254375;NaN;NaN;NaN;NaN;NaN;-16.778333333333332;NaN;NaN
2017-06-06;-4.308333333333334;NaN;NaN;NaN;NaN;NaN;-16.777229166666668;NaN;NaN
2017-06-07;-4.339166666666666;NaN;NaN;NaN;NaN;NaN;-16.780854166666668;NaN;NaN
2017-06-08;-4.372708333333334;NaN;NaN;NaN;NaN;NaN;-16.775541666666665;NaN;NaN
2017-06-09;-4.434166666666667;NaN;NaN;NaN;NaN;NaN;-16.772458333333333;NaN;NaN
2017-06-10;-4.475833333333333;NaN;NaN;NaN;NaN;NaN;-16.771791666666665;NaN;NaN
2017-06-11;-4.528958333333334;NaN;NaN;NaN;NaN;NaN;-16.773062499999998;NaN;NaN
2017-06-12;-4.572291666666667;NaN;NaN;NaN;NaN;NaN;-16.774208333333334;NaN;NaN
2017-06-13;-4.645833333333333;NaN;NaN;NaN;NaN;NaN;-16.778333333333332;NaN;NaN
2017-06-14;-4.713333333333334;NaN;NaN;NaN;NaN;NaN;-16.782645833333333;NaN;NaN
2017-06-15;-4.765416666666667;NaN;NaN;NaN;NaN;NaN;-16.782791666666668;NaN;NaN
2017-06-16;-4.8289583333333335;NaN;NaN;NaN;NaN;NaN;-16.783666666666665;NaN;NaN
2017-06-17;-4.895625;NaN;NaN;NaN;NaN;NaN;-16.7846875;NaN;NaN
2017-06-18;-4.96375;NaN;NaN;NaN;NaN;NaN;-16.783041666666666;NaN;NaN
2017-06-19;-5.039583333333334;NaN;NaN;NaN;NaN;NaN;-16.7859375;NaN;NaN
2017-06-20;-5.120416666666666;NaN;NaN;NaN;NaN;NaN;-16.789375;NaN;NaN
2017-06-21;-5.175208333333333;NaN;NaN;NaN;NaN;NaN;-16.791729166666666;NaN;NaN
2017-06-22;-5.040208333333333;-26.53;-35.8;-37.03;-5.41;-16.09;-16.796083333333332;-11.69;-11.68
2017-06-23;-4.972083333333333;NaN;NaN;NaN;NaN;NaN;-16.801333333333332;NaN;NaN
2017-06-24;-5.051041666666666;NaN;NaN;NaN;NaN;NaN;-16.798958333333335;NaN;NaN
2017-06-25;-5.142708333333333;NaN;NaN;NaN;NaN;NaN;-16.799583333333334;NaN;NaN
2017-06-26;-5.2425;NaN;NaN;NaN;NaN;NaN;-16.806479166666666;NaN;NaN
2017-06-27;-5.34125;NaN;NaN;NaN;NaN;NaN;-16.8088125;NaN;NaN
2017-06-28;-5.456458333333333;NaN;NaN;NaN;NaN;NaN;-16.810895833333333;NaN;NaN
2017-06-29;-5.5981250000000005;NaN;NaN;NaN;NaN;NaN;-16.811875;NaN;NaN
2017-06-30;-5.724583333333333;NaN;NaN;NaN;NaN;NaN;-16.813354166666667;NaN;NaN
2017-07-01;-5.855208333333334;NaN;NaN;NaN;NaN;NaN;-16.8164375;NaN;NaN
2017-07-02;-5.988333333333333;NaN;NaN;NaN;NaN;NaN;-16.815958333333334;NaN;NaN
2017-07-03;-6.122708333333334;NaN;NaN;NaN;NaN;NaN;-16.821437500000002;NaN;NaN
2017-07-04;-6.2335416666666665;NaN;NaN;NaN;NaN;NaN;-16.823145833333335;NaN;NaN
2017-07-05;-6.352916666666666;NaN;NaN;NaN;NaN;NaN;-16.82525;NaN;NaN
2017-07-06;-6.452083333333333;NaN;NaN;NaN;NaN;NaN;-16.82604166666667;NaN;NaN
2017-07-07;-6.513541666666667;NaN;NaN;NaN;NaN;NaN;-16.827416666666668;NaN;NaN
2017-07-08;-6.541041666666667;NaN;NaN;NaN;NaN;NaN;-16.827916666666667;NaN;NaN
2017-07-09;-6.6075;NaN;NaN;NaN;NaN;NaN;-16.827958333333335;NaN;NaN
2017-07-10;-6.687708333333333;NaN;NaN;NaN;NaN;NaN;-16.8306875;NaN;NaN
2017-07-11;-6.774375;NaN;NaN;NaN;NaN;NaN;-16.832916666666666;NaN;NaN
2017-07-12;-6.859791666666666;NaN;NaN;NaN;NaN;NaN;-16.83352083333333;NaN;NaN
2017-07-13;-6.931041666666667;NaN;NaN;NaN;NaN;NaN;-16.833770833333332;NaN;NaN
2017-07-14;-6.977083333333334;NaN;NaN;NaN;NaN;NaN;-16.836458333333333;NaN;NaN
2017-07-15;-7.022083333333333;NaN;NaN;NaN;NaN;NaN;-16.838479166666666;NaN;NaN
2017-07-16;-7.073125;NaN;NaN;NaN;NaN;NaN;-16.83875;NaN;NaN
2017-07-17;-7.113125;NaN;NaN;NaN;NaN;NaN;-16.839104166666665;NaN;NaN
2017-07-18;-7.148541666666667;NaN;NaN;NaN;NaN;NaN;-16.840229166666667;NaN;NaN
2017-07-19;-6.804166666666667;NaN;NaN;NaN;NaN;NaN;-16.842708333333334;NaN;NaN
2017-07-20;-4.604375;NaN;NaN;NaN;NaN;NaN;-16.847083333333334;NaN;NaN
2017-07-21;-3.7264583333333334;NaN;NaN;NaN;NaN;NaN;-16.848604166666668;NaN;NaN
2017-07-22;-3.3802083333333335;NaN;NaN;NaN;NaN;NaN;-16.849770833333334;NaN;NaN
2017-07-23;-3.2241666666666666;NaN;NaN;NaN;NaN;NaN;-16.850104166666668;NaN;NaN
2017-07-24;-3.13875;NaN;NaN;NaN;NaN;NaN;-16.851333333333333;NaN;NaN
2017-07-25;-3.111666666666667;NaN;NaN;NaN;NaN;NaN;-16.849375000000002;NaN;NaN
2017-07-26;-3.1129166666666666;NaN;NaN;NaN;NaN;NaN;-16.852;NaN;NaN
2017-07-27;-3.1479166666666667;NaN;NaN;NaN;NaN;NaN;-16.8528125;NaN;NaN
2017-07-28;-3.1906250000000003;-26.55;-35.88;-37.09;-4.1;-16.15;-16.859791666666666;-11.02;-11.36
